full_date,time,am/pm,week_day,day,month,year,kwh
2014-09-27,09,PM,Saturday,27,Sep,2014,0.244
2014-09-27,10,PM,Saturday,27,Sep,2014,0.294
2014-09-27,11,PM,Saturday,27,Sep,2014,0.658
2014-09-27,12,PM,Saturday,27,Sep,2014,0.407
2014-09-28,01,AM,Sunday,28,Sep,2014,0.20
2014-09-28,02,AM,Sunday,28,Sep,2014,0.168
2014-09-28,03,AM,Sunday,28,Sep,2014,0.172
2014-09-28,04,AM,Sunday,28,Sep,2014,0.246
2014-09-28,05,AM,Sunday,28,Sep,2014,0.242
2014-09-28,06,AM,Sunday,28,Sep,2014,0.599
2014-09-28,07,AM,Sunday,28,Sep,2014,0.731
2014-09-28,08,AM,Sunday,28,Sep,2014,1.037
2014-09-28,09,AM,Sunday,28,Sep,2014,0.617
2014-09-28,10,AM,Sunday,28,Sep,2014,0.378
2014-09-28,11,AM,Sunday,28,Sep,2014,0.496
2014-09-28,12,AM,Sunday,28,Sep,2014,0.577
2014-09-28,01,PM,Sunday,28,Sep,2014,0.441
2014-09-28,02,PM,Sunday,28,Sep,2014,0.476
2014-09-28,03,PM,Sunday,28,Sep,2014,0.725
2014-09-28,04,PM,Sunday,28,Sep,2014,0.523
2014-09-28,05,PM,Sunday,28,Sep,2014,0.58
2014-09-28,06,PM,Sunday,28,Sep,2014,1.033
2014-09-28,07,PM,Sunday,28,Sep,2014,1.474
2014-09-28,08,PM,Sunday,28,Sep,2014,1.336
2014-09-28,09,PM,Sunday,28,Sep,2014,0.437
2014-09-28,10,PM,Sunday,28,Sep,2014,0.364
2014-09-28,11,PM,Sunday,28,Sep,2014,0.361
2014-09-28,12,PM,Sunday,28,Sep,2014,0.407
2014-09-29,01,AM,Monday,29,Sep,2014,0.151
2014-09-29,02,AM,Monday,29,Sep,2014,0.168
2014-09-29,03,AM,Monday,29,Sep,2014,0.154
2014-09-29,04,AM,Monday,29,Sep,2014,0.14
2014-09-29,05,AM,Monday,29,Sep,2014,0.678
2014-09-29,06,AM,Monday,29,Sep,2014,0.739
2014-09-29,07,AM,Monday,29,Sep,2014,0.743
2014-09-29,08,AM,Monday,29,Sep,2014,0.308
2014-09-29,09,AM,Monday,29,Sep,2014,0.191
2014-09-29,10,AM,Monday,29,Sep,2014,0.283
2014-09-29,11,AM,Monday,29,Sep,2014,0.333
2014-09-29,12,AM,Monday,29,Sep,2014,0.204
2014-09-29,01,PM,Monday,29,Sep,2014,0.277
2014-09-29,02,PM,Monday,29,Sep,2014,0.272
2014-09-29,03,PM,Monday,29,Sep,2014,0.336
2014-09-29,04,PM,Monday,29,Sep,2014,0.33
2014-09-29,05,PM,Monday,29,Sep,2014,0.774
2014-09-29,06,PM,Monday,29,Sep,2014,0.99
2014-09-29,07,PM,Monday,29,Sep,2014,1.184
2014-09-29,08,PM,Monday,29,Sep,2014,1.187
2014-09-29,09,PM,Monday,29,Sep,2014,0.50
2014-09-29,10,PM,Monday,29,Sep,2014,0.298
2014-09-29,11,PM,Monday,29,Sep,2014,0.364
2014-09-29,12,PM,Monday,29,Sep,2014,0.322
2014-09-30,01,AM,Tuesday,30,Sep,2014,0.125
2014-09-30,02,AM,Tuesday,30,Sep,2014,0.16
2014-09-30,03,AM,Tuesday,30,Sep,2014,0.162
2014-09-30,04,AM,Tuesday,30,Sep,2014,0.146
2014-09-30,05,AM,Tuesday,30,Sep,2014,0.693
2014-09-30,06,AM,Tuesday,30,Sep,2014,0.966
2014-09-30,07,AM,Tuesday,30,Sep,2014,0.737
2014-09-30,08,AM,Tuesday,30,Sep,2014,0.266
2014-09-30,09,AM,Tuesday,30,Sep,2014,0.216
2014-09-30,10,AM,Tuesday,30,Sep,2014,0.224
2014-09-30,11,AM,Tuesday,30,Sep,2014,0.305
2014-09-30,12,AM,Tuesday,30,Sep,2014,0.172
2014-09-30,01,PM,Tuesday,30,Sep,2014,0.302
2014-09-30,02,PM,Tuesday,30,Sep,2014,0.286
2014-09-30,03,PM,Tuesday,30,Sep,2014,0.333
2014-09-30,04,PM,Tuesday,30,Sep,2014,0.28
2014-09-30,05,PM,Tuesday,30,Sep,2014,0.728
2014-09-30,06,PM,Tuesday,30,Sep,2014,1.00
2014-09-30,07,PM,Tuesday,30,Sep,2014,1.462
2014-09-30,08,PM,Tuesday,30,Sep,2014,0.963
2014-09-30,09,PM,Tuesday,30,Sep,2014,0.428
2014-09-30,10,PM,Tuesday,30,Sep,2014,0.343
2014-09-30,11,PM,Tuesday,30,Sep,2014,0.284
2014-09-30,12,PM,Tuesday,30,Sep,2014,0.322
2014-10-01,01,AM,Wednesday,01,Oct,2014,0.103
2014-10-01,02,AM,Wednesday,01,Oct,2014,0.116
2014-10-01,03,AM,Wednesday,01,Oct,2014,0.142
2014-10-01,04,AM,Wednesday,01,Oct,2014,0.096
2014-10-01,05,AM,Wednesday,01,Oct,2014,0.792
2014-10-01,06,AM,Wednesday,01,Oct,2014,0.835
2014-10-01,07,AM,Wednesday,01,Oct,2014,0.524
2014-10-01,08,AM,Wednesday,01,Oct,2014,0.206
2014-10-01,09,AM,Wednesday,01,Oct,2014,0.175
2014-10-01,10,AM,Wednesday,01,Oct,2014,0.206
2014-10-01,11,AM,Wednesday,01,Oct,2014,0.339
2014-10-01,12,AM,Wednesday,01,Oct,2014,0.149
2014-10-01,01,PM,Wednesday,01,Oct,2014,0.192
2014-10-01,02,PM,Wednesday,01,Oct,2014,0.233
2014-10-01,03,PM,Wednesday,01,Oct,2014,0.192
2014-10-01,04,PM,Wednesday,01,Oct,2014,0.242
2014-10-01,05,PM,Wednesday,01,Oct,2014,0.92
2014-10-01,06,PM,Wednesday,01,Oct,2014,0.689
2014-10-01,07,PM,Wednesday,01,Oct,2014,1.026
2014-10-01,08,PM,Wednesday,01,Oct,2014,1.133
2014-10-01,09,PM,Wednesday,01,Oct,2014,0.425
2014-10-01,10,PM,Wednesday,01,Oct,2014,0.357
2014-10-01,11,PM,Wednesday,01,Oct,2014,0.261
2014-10-01,12,PM,Wednesday,01,Oct,2014,0.255
2014-10-02,01,AM,Thursday,02,Oct,2014,0.144
2014-10-02,02,AM,Thursday,02,Oct,2014,0.136
2014-10-02,03,AM,Thursday,02,Oct,2014,0.097
2014-10-02,04,AM,Thursday,02,Oct,2014,0.108
2014-10-02,05,AM,Thursday,02,Oct,2014,0.62
2014-10-02,06,AM,Thursday,02,Oct,2014,0.821
2014-10-02,07,AM,Thursday,02,Oct,2014,0.643
2014-10-02,08,AM,Thursday,02,Oct,2014,0.192
2014-10-02,09,AM,Thursday,02,Oct,2014,0.182
2014-10-02,10,AM,Thursday,02,Oct,2014,0.194
2014-10-02,11,AM,Thursday,02,Oct,2014,0.297
2014-10-02,12,AM,Thursday,02,Oct,2014,0.191
2014-10-02,01,PM,Thursday,02,Oct,2014,0.199
2014-10-02,02,PM,Thursday,02,Oct,2014,0.274
2014-10-02,03,PM,Thursday,02,Oct,2014,0.245
2014-10-02,04,PM,Thursday,02,Oct,2014,0.281
2014-10-02,05,PM,Thursday,02,Oct,2014,0.632
2014-10-02,06,PM,Thursday,02,Oct,2014,0.966
2014-10-02,07,PM,Thursday,02,Oct,2014,1.112
2014-10-02,08,PM,Thursday,02,Oct,2014,1.085
2014-10-02,09,PM,Thursday,02,Oct,2014,0.349
2014-10-02,10,PM,Thursday,02,Oct,2014,0.285
2014-10-02,11,PM,Thursday,02,Oct,2014,0.249
2014-10-02,12,PM,Thursday,02,Oct,2014,0.255
2014-10-03,01,AM,Friday,03,Oct,2014,0.11
2014-10-03,02,AM,Friday,03,Oct,2014,0.144
2014-10-03,03,AM,Friday,03,Oct,2014,0.131
2014-10-03,04,AM,Friday,03,Oct,2014,0.125
2014-10-03,05,AM,Friday,03,Oct,2014,0.719
2014-10-03,06,AM,Friday,03,Oct,2014,0.626
2014-10-03,07,AM,Friday,03,Oct,2014,0.448
2014-10-03,08,AM,Friday,03,Oct,2014,0.25
2014-10-03,09,AM,Friday,03,Oct,2014,0.151
2014-10-03,10,AM,Friday,03,Oct,2014,0.245
2014-10-03,11,AM,Friday,03,Oct,2014,0.273
2014-10-03,12,AM,Friday,03,Oct,2014,0.18
2014-10-03,01,PM,Friday,03,Oct,2014,0.271
2014-10-03,02,PM,Friday,03,Oct,2014,0.257
2014-10-03,03,PM,Friday,03,Oct,2014,0.24
2014-10-03,04,PM,Friday,03,Oct,2014,0.228
2014-10-03,05,PM,Friday,03,Oct,2014,0.624
2014-10-03,06,PM,Friday,03,Oct,2014,0.848
2014-10-03,07,PM,Friday,03,Oct,2014,1.048
2014-10-03,08,PM,Friday,03,Oct,2014,1.114
2014-10-03,09,PM,Friday,03,Oct,2014,0.233
2014-10-03,10,PM,Friday,03,Oct,2014,0.496
2014-10-03,11,PM,Friday,03,Oct,2014,0.714
2014-10-03,12,PM,Friday,03,Oct,2014,0.336
2014-10-04,01,AM,Saturday,04,Oct,2014,0.189
2014-10-04,02,AM,Saturday,04,Oct,2014,0.209
2014-10-04,03,AM,Saturday,04,Oct,2014,0.205
2014-10-04,04,AM,Saturday,04,Oct,2014,0.20
2014-10-04,05,AM,Saturday,04,Oct,2014,0.194
2014-10-04,06,AM,Saturday,04,Oct,2014,0.432
2014-10-04,07,AM,Saturday,04,Oct,2014,0.641
2014-10-04,08,AM,Saturday,04,Oct,2014,0.819
2014-10-04,09,AM,Saturday,04,Oct,2014,0.643
2014-10-04,10,AM,Saturday,04,Oct,2014,0.378
2014-10-04,11,AM,Saturday,04,Oct,2014,0.41
2014-10-04,12,AM,Saturday,04,Oct,2014,0.456
2014-10-04,01,PM,Saturday,04,Oct,2014,0.414
2014-10-04,02,PM,Saturday,04,Oct,2014,0.47
2014-10-04,03,PM,Saturday,04,Oct,2014,0.481
2014-10-04,04,PM,Saturday,04,Oct,2014,0.486
2014-10-04,05,PM,Saturday,04,Oct,2014,0.513
2014-10-04,06,PM,Saturday,04,Oct,2014,1.112
2014-10-04,07,PM,Saturday,04,Oct,2014,1.285
2014-10-04,08,PM,Saturday,04,Oct,2014,1.048
2014-10-04,09,PM,Saturday,04,Oct,2014,0.226
2014-10-04,10,PM,Saturday,04,Oct,2014,0.286
2014-10-04,11,PM,Saturday,04,Oct,2014,0.714
2014-10-04,12,PM,Saturday,04,Oct,2014,0.432
2014-10-05,01,AM,Sunday,05,Oct,2014,0.211
2014-10-05,02,AM,Sunday,05,Oct,2014,0.173
2014-10-05,03,AM,Sunday,05,Oct,2014,0.189
2014-10-05,04,AM,Sunday,05,Oct,2014,0.158
2014-10-05,05,AM,Sunday,05,Oct,2014,0.212
2014-10-05,06,AM,Sunday,05,Oct,2014,0.446
2014-10-05,07,AM,Sunday,05,Oct,2014,0.67
2014-10-05,08,AM,Sunday,05,Oct,2014,0.913
2014-10-05,09,AM,Sunday,05,Oct,2014,0.637
2014-10-05,10,AM,Sunday,05,Oct,2014,0.36
2014-10-05,11,AM,Sunday,05,Oct,2014,0.356
2014-10-05,12,AM,Sunday,05,Oct,2014,0.437
2014-10-05,01,PM,Sunday,05,Oct,2014,0.432
2014-10-05,02,PM,Sunday,05,Oct,2014,0.504
2014-10-05,03,PM,Sunday,05,Oct,2014,0.481
2014-10-05,04,PM,Sunday,05,Oct,2014,0.562
2014-10-05,05,PM,Sunday,05,Oct,2014,0.437
2014-10-05,06,PM,Sunday,05,Oct,2014,1.026
2014-10-05,07,PM,Sunday,05,Oct,2014,0.929
2014-10-05,08,PM,Sunday,05,Oct,2014,1.145
2014-10-05,09,PM,Sunday,05,Oct,2014,0.31
2014-10-05,10,PM,Sunday,05,Oct,2014,0.354
2014-10-05,11,PM,Sunday,05,Oct,2014,0.264
2014-10-05,12,PM,Sunday,05,Oct,2014,0.346
2014-10-06,01,AM,Monday,06,Oct,2014,0.102
2014-10-06,02,AM,Monday,06,Oct,2014,0.11
2014-10-06,03,AM,Monday,06,Oct,2014,0.113
2014-10-06,04,AM,Monday,06,Oct,2014,0.096
2014-10-06,05,AM,Monday,06,Oct,2014,0.733
2014-10-06,06,AM,Monday,06,Oct,2014,0.619
2014-10-06,07,AM,Monday,06,Oct,2014,0.481
2014-10-06,08,AM,Monday,06,Oct,2014,0.262
2014-10-06,09,AM,Monday,06,Oct,2014,0.214
2014-10-06,10,AM,Monday,06,Oct,2014,0.228
2014-10-06,11,AM,Monday,06,Oct,2014,0.351
2014-10-06,12,AM,Monday,06,Oct,2014,0.207
2014-10-06,01,PM,Monday,06,Oct,2014,0.202
2014-10-06,02,PM,Monday,06,Oct,2014,0.211
2014-10-06,03,PM,Monday,06,Oct,2014,0.197
2014-10-06,04,PM,Monday,06,Oct,2014,0.288
2014-10-06,05,PM,Monday,06,Oct,2014,0.811
2014-10-06,06,PM,Monday,06,Oct,2014,0.697
2014-10-06,07,PM,Monday,06,Oct,2014,0.864
2014-10-06,08,PM,Monday,06,Oct,2014,1.008
2014-10-06,09,PM,Monday,06,Oct,2014,0.385
2014-10-06,10,PM,Monday,06,Oct,2014,0.288
2014-10-06,11,PM,Monday,06,Oct,2014,0.258
2014-10-06,12,PM,Monday,06,Oct,2014,0.324
2014-10-07,01,AM,Tuesday,07,Oct,2014,0.122
2014-10-07,02,AM,Tuesday,07,Oct,2014,0.107
2014-10-07,03,AM,Tuesday,07,Oct,2014,0.126
2014-10-07,04,AM,Tuesday,07,Oct,2014,0.108
2014-10-07,05,AM,Tuesday,07,Oct,2014,0.752
2014-10-07,06,AM,Tuesday,07,Oct,2014,0.662
2014-10-07,07,AM,Tuesday,07,Oct,2014,0.508
2014-10-07,08,AM,Tuesday,07,Oct,2014,0.23
2014-10-07,09,AM,Tuesday,07,Oct,2014,0.173
2014-10-07,10,AM,Tuesday,07,Oct,2014,0.238
2014-10-07,11,AM,Tuesday,07,Oct,2014,0.345
2014-10-07,12,AM,Tuesday,07,Oct,2014,0.185
2014-10-07,01,PM,Tuesday,07,Oct,2014,0.211
2014-10-07,02,PM,Tuesday,07,Oct,2014,0.226
2014-10-07,03,PM,Tuesday,07,Oct,2014,0.259
2014-10-07,04,PM,Tuesday,07,Oct,2014,0.242
2014-10-07,05,PM,Tuesday,07,Oct,2014,0.78
2014-10-07,06,PM,Tuesday,07,Oct,2014,0.907
2014-10-07,07,PM,Tuesday,07,Oct,2014,1.242
2014-10-07,08,PM,Tuesday,07,Oct,2014,1.027
2014-10-07,09,PM,Tuesday,07,Oct,2014,0.40
2014-10-07,10,PM,Tuesday,07,Oct,2014,0.294
2014-10-07,11,PM,Tuesday,07,Oct,2014,0.258
2014-10-07,12,PM,Tuesday,07,Oct,2014,0.282
2014-10-08,01,AM,Wednesday,08,Oct,2014,0.13
2014-10-08,02,AM,Wednesday,08,Oct,2014,0.108
2014-10-08,03,AM,Wednesday,08,Oct,2014,0.107
2014-10-08,04,AM,Wednesday,08,Oct,2014,0.10
2014-10-08,05,AM,Wednesday,08,Oct,2014,0.693
2014-10-08,06,AM,Wednesday,08,Oct,2014,0.655
2014-10-08,07,AM,Wednesday,08,Oct,2014,0.589
2014-10-08,08,AM,Wednesday,08,Oct,2014,0.288
2014-10-08,09,AM,Wednesday,08,Oct,2014,0.151
2014-10-08,10,AM,Wednesday,08,Oct,2014,0.197
2014-10-08,11,AM,Wednesday,08,Oct,2014,0.33
2014-10-08,12,AM,Wednesday,08,Oct,2014,0.189
2014-10-08,01,PM,Wednesday,08,Oct,2014,0.223
2014-10-08,02,PM,Wednesday,08,Oct,2014,0.192
2014-10-08,03,PM,Wednesday,08,Oct,2014,0.202
2014-10-08,04,PM,Wednesday,08,Oct,2014,0.221
2014-10-08,05,PM,Wednesday,08,Oct,2014,0.733
2014-10-08,06,PM,Wednesday,08,Oct,2014,0.941
2014-10-08,07,PM,Wednesday,08,Oct,2014,1.08
2014-10-08,08,PM,Wednesday,08,Oct,2014,1.094
2014-10-08,09,PM,Wednesday,08,Oct,2014,0.335
2014-10-08,10,PM,Wednesday,08,Oct,2014,0.255
2014-10-08,11,PM,Wednesday,08,Oct,2014,0.285
2014-10-08,12,PM,Wednesday,08,Oct,2014,0.351
2014-10-09,01,AM,Thursday,09,Oct,2014,0.098
2014-10-09,02,AM,Thursday,09,Oct,2014,0.109
2014-10-09,03,AM,Thursday,09,Oct,2014,0.114
2014-10-09,04,AM,Thursday,09,Oct,2014,0.115
2014-10-09,05,AM,Thursday,09,Oct,2014,0.62
2014-10-09,06,AM,Thursday,09,Oct,2014,0.727
2014-10-09,07,AM,Thursday,09,Oct,2014,0.637
2014-10-09,08,AM,Thursday,09,Oct,2014,0.221
2014-10-09,09,AM,Thursday,09,Oct,2014,0.212
2014-10-09,10,AM,Thursday,09,Oct,2014,0.192
2014-10-09,11,AM,Thursday,09,Oct,2014,0.243
2014-10-09,12,AM,Thursday,09,Oct,2014,0.20
2014-10-09,01,PM,Thursday,09,Oct,2014,0.274
2014-10-09,02,PM,Thursday,09,Oct,2014,0.271
2014-10-09,03,PM,Thursday,09,Oct,2014,0.235
2014-10-09,04,PM,Thursday,09,Oct,2014,0.194
2014-10-09,05,PM,Thursday,09,Oct,2014,0.671
2014-10-09,06,PM,Thursday,09,Oct,2014,0.89
2014-10-09,07,PM,Thursday,09,Oct,2014,1.264
2014-10-09,08,PM,Thursday,09,Oct,2014,1.142
2014-10-09,09,PM,Thursday,09,Oct,2014,0.385
2014-10-09,10,PM,Thursday,09,Oct,2014,0.267
2014-10-09,11,PM,Thursday,09,Oct,2014,0.273
2014-10-09,12,PM,Thursday,09,Oct,2014,0.312
2014-10-10,01,AM,Friday,10,Oct,2014,0.128
2014-10-10,02,AM,Friday,10,Oct,2014,0.138
2014-10-10,03,AM,Friday,10,Oct,2014,0.139
2014-10-10,04,AM,Friday,10,Oct,2014,0.126
2014-10-10,05,AM,Friday,10,Oct,2014,0.535
2014-10-10,06,AM,Friday,10,Oct,2014,0.619
2014-10-10,07,AM,Friday,10,Oct,2014,0.648
2014-10-10,08,AM,Friday,10,Oct,2014,0.206
2014-10-10,09,AM,Friday,10,Oct,2014,0.151
2014-10-10,10,AM,Friday,10,Oct,2014,0.235
2014-10-10,11,AM,Friday,10,Oct,2014,0.291
2014-10-10,12,AM,Friday,10,Oct,2014,0.184
2014-10-10,01,PM,Friday,10,Oct,2014,0.276
2014-10-10,02,PM,Friday,10,Oct,2014,0.259
2014-10-10,03,PM,Friday,10,Oct,2014,0.278
2014-10-10,04,PM,Friday,10,Oct,2014,0.24
2014-10-10,05,PM,Friday,10,Oct,2014,0.796
2014-10-10,06,PM,Friday,10,Oct,2014,1.00
2014-10-10,07,PM,Friday,10,Oct,2014,1.102
2014-10-10,08,PM,Friday,10,Oct,2014,1.075
2014-10-10,09,PM,Friday,10,Oct,2014,0.211
2014-10-10,10,PM,Friday,10,Oct,2014,0.349
2014-10-10,11,PM,Friday,10,Oct,2014,0.516
2014-10-10,12,PM,Friday,10,Oct,2014,0.255
2014-10-11,01,AM,Saturday,11,Oct,2014,0.164
2014-10-11,02,AM,Saturday,11,Oct,2014,0.171
2014-10-11,03,AM,Saturday,11,Oct,2014,0.185
2014-10-11,04,AM,Saturday,11,Oct,2014,0.162
2014-10-11,05,AM,Saturday,11,Oct,2014,0.209
2014-10-11,06,AM,Saturday,11,Oct,2014,0.48
2014-10-11,07,AM,Saturday,11,Oct,2014,0.814
2014-10-11,08,AM,Saturday,11,Oct,2014,0.78
2014-10-11,09,AM,Saturday,11,Oct,2014,0.583
2014-10-11,10,AM,Saturday,11,Oct,2014,0.40
2014-10-11,11,AM,Saturday,11,Oct,2014,0.295
2014-10-11,12,AM,Saturday,11,Oct,2014,0.422
2014-10-11,01,PM,Saturday,11,Oct,2014,0.346
2014-10-11,02,PM,Saturday,11,Oct,2014,0.514
2014-10-11,03,PM,Saturday,11,Oct,2014,0.643
2014-10-11,04,PM,Saturday,11,Oct,2014,0.626
2014-10-11,05,PM,Saturday,11,Oct,2014,0.502
2014-10-11,06,PM,Saturday,11,Oct,2014,1.156
2014-10-11,07,PM,Saturday,11,Oct,2014,1.285
2014-10-11,08,PM,Saturday,11,Oct,2014,1.231
2014-10-11,09,PM,Saturday,11,Oct,2014,0.264
2014-10-11,10,PM,Saturday,11,Oct,2014,0.238
2014-10-11,11,PM,Saturday,11,Oct,2014,0.684
2014-10-11,12,PM,Saturday,11,Oct,2014,0.40
2014-10-12,01,AM,Sunday,12,Oct,2014,0.212
2014-10-12,02,AM,Sunday,12,Oct,2014,0.144
2014-10-12,03,AM,Sunday,12,Oct,2014,0.202
2014-10-12,04,AM,Sunday,12,Oct,2014,0.216
2014-10-12,05,AM,Sunday,12,Oct,2014,0.189
2014-10-12,06,AM,Sunday,12,Oct,2014,0.432
2014-10-12,07,AM,Sunday,12,Oct,2014,0.706
2014-10-12,08,AM,Sunday,12,Oct,2014,0.757
2014-10-12,09,AM,Sunday,12,Oct,2014,0.502
2014-10-12,10,AM,Sunday,12,Oct,2014,0.346
2014-10-12,11,AM,Sunday,12,Oct,2014,0.31
2014-10-12,12,AM,Sunday,12,Oct,2014,0.485
2014-10-12,01,PM,Sunday,12,Oct,2014,0.36
2014-10-12,02,PM,Sunday,12,Oct,2014,0.552
2014-10-12,03,PM,Sunday,12,Oct,2014,0.632
2014-10-12,04,PM,Sunday,12,Oct,2014,0.572
2014-10-12,05,PM,Sunday,12,Oct,2014,0.497
2014-10-12,06,PM,Sunday,12,Oct,2014,0.864
2014-10-12,07,PM,Sunday,12,Oct,2014,1.058
2014-10-12,08,PM,Sunday,12,Oct,2014,0.961
2014-10-12,09,PM,Sunday,12,Oct,2014,0.349
2014-10-12,10,PM,Sunday,12,Oct,2014,0.339
2014-10-12,11,PM,Sunday,12,Oct,2014,0.288
2014-10-12,12,PM,Sunday,12,Oct,2014,0.374
2014-10-13,01,AM,Monday,13,Oct,2014,0.101
2014-10-13,02,AM,Monday,13,Oct,2014,0.096
2014-10-13,03,AM,Monday,13,Oct,2014,0.138
2014-10-13,04,AM,Monday,13,Oct,2014,0.133
2014-10-13,05,AM,Monday,13,Oct,2014,0.686
2014-10-13,06,AM,Monday,13,Oct,2014,0.806
2014-10-13,07,AM,Monday,13,Oct,2014,0.524
2014-10-13,08,AM,Monday,13,Oct,2014,0.271
2014-10-13,09,AM,Monday,13,Oct,2014,0.144
2014-10-13,10,AM,Monday,13,Oct,2014,0.247
2014-10-13,11,AM,Monday,13,Oct,2014,0.297
2014-10-13,12,AM,Monday,13,Oct,2014,0.167
2014-10-13,01,PM,Monday,13,Oct,2014,0.24
2014-10-13,02,PM,Monday,13,Oct,2014,0.257
2014-10-13,03,PM,Monday,13,Oct,2014,0.264
2014-10-13,04,PM,Monday,13,Oct,2014,0.233
2014-10-13,05,PM,Monday,13,Oct,2014,0.624
2014-10-13,06,PM,Monday,13,Oct,2014,0.983
2014-10-13,07,PM,Monday,13,Oct,2014,1.069
2014-10-13,08,PM,Monday,13,Oct,2014,0.874
2014-10-13,09,PM,Monday,13,Oct,2014,0.382
2014-10-13,10,PM,Monday,13,Oct,2014,0.351
2014-10-13,11,PM,Monday,13,Oct,2014,0.309
2014-10-13,12,PM,Monday,13,Oct,2014,0.297
2014-10-14,01,AM,Tuesday,14,Oct,2014,0.144
2014-10-14,02,AM,Tuesday,14,Oct,2014,0.144
2014-10-14,03,AM,Tuesday,14,Oct,2014,0.144
2014-10-14,04,AM,Tuesday,14,Oct,2014,0.132
2014-10-14,05,AM,Tuesday,14,Oct,2014,0.779
2014-10-14,06,AM,Tuesday,14,Oct,2014,0.662
2014-10-14,07,AM,Tuesday,14,Oct,2014,0.475
2014-10-14,08,AM,Tuesday,14,Oct,2014,0.233
2014-10-14,09,AM,Tuesday,14,Oct,2014,0.207
2014-10-14,10,AM,Tuesday,14,Oct,2014,0.235
2014-10-14,11,AM,Tuesday,14,Oct,2014,0.297
2014-10-14,12,AM,Tuesday,14,Oct,2014,0.158
2014-10-14,01,PM,Tuesday,14,Oct,2014,0.266
2014-10-14,02,PM,Tuesday,14,Oct,2014,0.257
2014-10-14,03,PM,Tuesday,14,Oct,2014,0.218
2014-10-14,04,PM,Tuesday,14,Oct,2014,0.288
2014-10-14,05,PM,Tuesday,14,Oct,2014,0.718
2014-10-14,06,PM,Tuesday,14,Oct,2014,0.781
2014-10-14,07,PM,Tuesday,14,Oct,2014,0.886
2014-10-14,08,PM,Tuesday,14,Oct,2014,0.768
2014-10-14,09,PM,Tuesday,14,Oct,2014,0.295
2014-10-14,10,PM,Tuesday,14,Oct,2014,0.312
2014-10-14,11,PM,Tuesday,14,Oct,2014,0.264
2014-10-14,12,PM,Tuesday,14,Oct,2014,0.345
2014-10-15,01,AM,Wednesday,15,Oct,2014,0.102
2014-10-15,02,AM,Wednesday,15,Oct,2014,0.144
2014-10-15,03,AM,Wednesday,15,Oct,2014,0.137
2014-10-15,04,AM,Wednesday,15,Oct,2014,0.142
2014-10-15,05,AM,Wednesday,15,Oct,2014,0.541
2014-10-15,06,AM,Wednesday,15,Oct,2014,0.662
2014-10-15,07,AM,Wednesday,15,Oct,2014,0.556
2014-10-15,08,AM,Wednesday,15,Oct,2014,0.226
2014-10-15,09,AM,Wednesday,15,Oct,2014,0.18
2014-10-15,10,AM,Wednesday,15,Oct,2014,0.288
2014-10-15,11,AM,Wednesday,15,Oct,2014,0.351
2014-10-15,12,AM,Wednesday,15,Oct,2014,0.182
2014-10-15,01,PM,Wednesday,15,Oct,2014,0.264
2014-10-15,02,PM,Wednesday,15,Oct,2014,0.245
2014-10-15,03,PM,Wednesday,15,Oct,2014,0.218
2014-10-15,04,PM,Wednesday,15,Oct,2014,0.216
2014-10-15,05,PM,Wednesday,15,Oct,2014,0.632
2014-10-15,06,PM,Wednesday,15,Oct,2014,0.764
2014-10-15,07,PM,Wednesday,15,Oct,2014,1.134
2014-10-15,08,PM,Wednesday,15,Oct,2014,0.893
2014-10-15,09,PM,Wednesday,15,Oct,2014,0.338
2014-10-15,10,PM,Wednesday,15,Oct,2014,0.252
2014-10-15,11,PM,Wednesday,15,Oct,2014,0.327
2014-10-15,12,PM,Wednesday,15,Oct,2014,0.348
2014-10-16,01,AM,Thursday,16,Oct,2014,0.132
2014-10-16,02,AM,Thursday,16,Oct,2014,0.103
2014-10-16,03,AM,Thursday,16,Oct,2014,0.143
2014-10-16,04,AM,Thursday,16,Oct,2014,0.13
2014-10-16,05,AM,Thursday,16,Oct,2014,0.719
2014-10-16,06,AM,Thursday,16,Oct,2014,0.641
2014-10-16,07,AM,Thursday,16,Oct,2014,0.632
2014-10-16,08,AM,Thursday,16,Oct,2014,0.216
2014-10-16,09,AM,Thursday,16,Oct,2014,0.16
2014-10-16,10,AM,Thursday,16,Oct,2014,0.274
2014-10-16,11,AM,Thursday,16,Oct,2014,0.288
2014-10-16,12,AM,Thursday,16,Oct,2014,0.196
2014-10-16,01,PM,Thursday,16,Oct,2014,0.25
2014-10-16,02,PM,Thursday,16,Oct,2014,0.286
2014-10-16,03,PM,Thursday,16,Oct,2014,0.197
2014-10-16,04,PM,Thursday,16,Oct,2014,0.262
2014-10-16,05,PM,Thursday,16,Oct,2014,0.725
2014-10-16,06,PM,Thursday,16,Oct,2014,0.857
2014-10-16,07,PM,Thursday,16,Oct,2014,1.123
2014-10-16,08,PM,Thursday,16,Oct,2014,1.008
2014-10-16,09,PM,Thursday,16,Oct,2014,0.407
2014-10-16,10,PM,Thursday,16,Oct,2014,0.243
2014-10-16,11,PM,Thursday,16,Oct,2014,0.297
2014-10-16,12,PM,Thursday,16,Oct,2014,0.279
2014-10-17,01,AM,Friday,17,Oct,2014,0.098
2014-10-17,02,AM,Friday,17,Oct,2014,0.132
2014-10-17,03,AM,Friday,17,Oct,2014,0.142
2014-10-17,04,AM,Friday,17,Oct,2014,0.104
2014-10-17,05,AM,Friday,17,Oct,2014,0.785
